Entry,USVI_118_A,UVI_092_B,UVI_094_B,UVI_096_B,UVI_108_B,UVI_132_B,UVI_092_C,UVI_094_C,UVI_100_C,UVI_102_C,UVI_104_C,UVI_106_C,UVI_108_C,UVI_132_C,UVI_136_C,UVI_138_C,UVI_106_D,Past_d1_A,Past_d2_A,Past_d3_A,Past_d6_A,Past_d7_A,O_d3_B,O_d6_B,O_d7_B,O_d8_B,Pstr_d7_B,M_d1_C,M_d3_C,M_d6_C,O_d1_C,O_d3_C,O_d6_C,O_d7_C,O_d8_C,Past_d1_D
A8FED1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,199,54,105,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8FV59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8G2E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8G6V0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8G744,0,161,81,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0
A8G8C4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8G9J4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,53,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8GBA5,0,7,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
A8GG78,191,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,2,371,409,343,136,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A8GG79,72,241,175,319,3,0,0,0,0,11,19,15,2,53,29,19,2,421,450,173,81,23.777,0,0,0,0,41,3,9,2,2,28,0,0,15,0
A8GK75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8GLE9,0,32,39,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
A8GLK6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8GM60,0,0,0,0,0,0,0,1,0,0,0,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,14,28,8,1,0,0,0,0,0
A8GMF8,0,0,0,0,0,0,1,0,0,2,0,6,7,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
A8GXR7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,47,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8H7S9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8HMZ4,172,77,78,223,2,0,0,0,1,0,0,25,0,1,3,0,15,679,623,221,293,103,0,0,0,0,25,0,1,0,1,0,1,0,0,0
A8HQ54,73,49,39,123,4,0,0,0,0,1,0,1,0,0,0,0,5,252,344,109,156,43,0,0,0,0,19,0,0,0,0,3,0,0,0,0
A8HS48,1007.221,135.101,99,247,1,0,191,268,8,10,18,49,38,85,16,20,21,2922.8,2267.528,1176.136,2091.306,402.001,0,0,0,0,14.649,2942,3043,2539,3435,4510,3807,5452,2378,0
A8HUA1,134.49,102,217,462.41,16,0,47,107,7,18,20,26,18,103,31,35,33,878.069,1229.961,552.98,189.833,113,0,0,0,0,82,16,13,23,847,1317,1081,625,1454,0
A8HVL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8HYP5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,133,39,54,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8I1Q0,60,78,61,133,0,0,0,4,9,24,20,59,54,45,42,15,17,482.024,531,307,308,28,0,0,0,0,6,51,89,78,17,6,39,17,17,0
A8I4E9,167.452,154.682,107.83,328.802,4,0,5,5,13,27,12,29,48,15,13,6,21,762.215,1141.756,440.22,231.798,177.778,0,0,0,0,22,6,4,3,0,0,0,0,1,0
A8I5F1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8I9E8,76,28,25,53,1,0,0,1,0,2,0,13,2,19,2,9,44,455,589,211,128,45.542,0,0,0,0,2,0,0,2.014,0,8,0,0,2,0
A8IAT8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,132,70,113,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8IB22,55,149,124,327,4,0,0,0,0,0,0,18,1,0,0,0,0,185,157,66,33,28,0,0,0,0,4,0,0,0,0,0,0,0,0,0
A8IHT2,0,0,0,10.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8IHV3,44,19,23,32,1,0,0,0,0,0,0,0,0,0,0,0,2,120,197.99,82,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8IKV6,0,10,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8ILK1,54,221.073,126,366,1,0,46,104,71,367,157,257,443.021,21,16,10,10,435,371,134,78,34,0,0,0,0,33,0,2,7,432,1222,915,528,1223,0
A8IPQ8,210,52,31,81,1,0,0,0,0,0,0,0,0,0,0,0,0,1107.003,995,366,823,108,0,0,0,0,28,0,0,0,0,0,0,0,0,0
A8IQE0,38,130,118,261.169,11,0,1,0,1,22,8,4,4,6,1,1,30,253,345,174,54,38,0,0,0,0,9,0,0,4,3,2,3,7,6,0
A8IQT2,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8IR43,0,26,25,81,2,0,2,0,7,45,10,26,55,22,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,7,0,0,0,0
A8ISN6,56,114,78,223.651,4,0,0,0,0,0,0,0,0,0,0,0,17,199,213,62,98,21,0,0,0,0,15,0,0,0,0,0,0,0,0,0
A8IU92,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8IUG5,66,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,334,473,177,97,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A8IW99,32,13,8,29,0,0,5,14,13,17,48,47,41,0,0,0,4,189,164,59,54,31,0,0,0,0,2,0,0,0,131,112,164,108,135,0
A8J0J0,0,61,25,65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
A8J0N6,43.786,72,68.401,149,5,0,0,0,0,0,0,8,0,24,5,5,3,179,278,94,64,37,0,0,0,0,6,1,0,1,0,2,0,6,2,0
A8J1V4,57,0,0,0,0,0,0,7,1,0,0,1,1,49,5,14,14.107,170,297,145,62,43,0,0,0,0,0,3,0,1,20,19,5,5,40,0
A8J3F6,0,3.459,0,24.122,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8J637,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,671,306,280,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8J6J0,393,88,64,128,4,0,2,0,3,4,1,6,5,5,0,1,0,1144,1096,444,729,94,0,0,0,0,14,5,9,4,6,24,20,5,14,0
A8J8F6,0,0,0,0,0,0,0,0,0,0,1,1,0,23,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8JAM0,0,2,3,3,0,0,0,1,1,0,0,3,1,42,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0,0,1,0
A8JAN3,0,63,34,144,3,0,2,0,2,11,2,13,5,5,2,3,0,0,0,0,0,0,0,0,0,0,13,0,8,0,21,56,50,27,84,0
A8JB22,67,182,151,270,2,1,0,0,0,0,0,8,0,0,0,0,0,217,325,127,105,71,0,0,0,0,20,0,0,0,0,0,0,0,0,0
A8JF70,152,179.001,161.069,450,16,0,2,7,9,18,18,53,36,185,72,68,38,826.207,1005.126,441.739,265,90,0,0,0,0,49.883,9,4,4,16,16,12,2,9,0
A8JFU2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,151,109,43,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8JGB0,0,21,17,69,0,0,0,0,1,6,4,5,6,1,2,0,16,0,0,0,0,0,0,0,0,0,0,19,20,20,0,0,0,1,0,0
A8JID5,27,35,36,68,0,0,4,4,0,10,4,2,7,3,3,2,11,180,190,120,21,8,0,0,0,0,0,0,0,0,1,1,11,0,1,0
A8JQX3,229,87,45,124,0,0,23,51.003,46,333,132,328,367,284.024,171,124,3,1127,992,460,174.999,96,0,0,0,0,4,368.711,604,343,85.046,149,195,165,304,0
A8JR14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,99,62,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8JUV0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8KB59,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,269,108,122,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8KBE0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8KBF3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,9,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8KBL5,44,32,44,57,4,0,0,0,0,0,0,3,0,0,0,0,1,204.955,190.54,104.31,57,23.891,0,0,0,0,3,0,0,0,0,0,0,0,0,0
A8KBL7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,21,1,0,0,0,0,0
A8L177,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8LHA4,0,5,29,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8LNY7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8M3K6,0,10,15,26,0,0,0,9,1,1,1,0,6,2,1,6,0,0,0,0,0,0,0,0,0,0,0,3,10,7,0,0,1,0,3,0
A8MAJ1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8MC04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8MG75,0,8,7,16,0,0,0,0,0,7,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,6,0,0,0,0,0,0
A8MJT5,8,11,11,27,0,0,12,16,0,0,0,0,1,1,0,0,1,70,87,39,15,8,0,0,0,0,0,0,0,0,53,106,85,87,93,0
A8MPY1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,149,92,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8MQ27,0,11,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8MQA3,0,0,0,0,0,0,0,0,5,0,1,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,12,0
A8MR93,3,0,0,1,0,0,0,0,1,5,3,2,2,2,0,3,0,8,10,4,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
A8MS41,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.954,13,0,0,0,0
A8MUP2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,3,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8MWK0,0,0,0,0,0,0,1,1,19,61,20,34,80.007,145,79,47,0,0,0,0,0,0,0,0,0,0,0,51,55,14,1,0,7,0,1,0
A8MWY0,0,71,49,127,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
A8MX76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A8N5J5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8N7C6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8NDT2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,403,447,107,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8NEG8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,43,45,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8NEP3,0,123,84,202,4,0,0,8,0,0,2,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,0,2,0
A8NJZ7,42,67,49,85,1,0,0,0,0,0,0,0,0,0,0,0,4,90,106,43,25,21,0,0,0,0,38,0,0,0,0,0,0,0,0,0
A8NR45,0,0,0,0,0,0,0,0,0,2.2,2.147,1.036,0,138.74,61.874,73.575,0,0,0,0,0,0,0,0,0,0,0,3.635,10.718,0,0,0,1.067,0,0,0
A8QCE4,2,0,0,0,0,0,0,0,0,0,2,1,6,0,0,4,0,0,16,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0
A8R7K9,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8W649,0,28,24,91,1,0,0,2,1,8.044,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,5,9,5,2,2,0
A8W969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8WE67,0,45,20,92,3,0,0,0,0,6,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,10,7,15,0,0,0,0,0,0
A8WFT6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8WGA0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,126,57,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8WGF4,181,37,48,108,0,0,0,0,59,214,96,243,221,8,2,6,5,839,596,249,628,38,0,0,0,0,13,0,0,0,1,5,0,0,3,0
A8WGF7,0,22,11,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8WGT1,0,82,67,125,1,0,0,0,0,5,0,1,1,2,1,0,7,0,0,0,0,0,0,0,0,0,28,4,0,0,0,4,0,0,0,0
A8WIP6,0,76,34,153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
A8WMY3,21,15,15,27,0,0,0,0,0,0,0,0,0,0,0,0,5,28,75,36,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8WN56,0,85,80,147,0,0,1,8,0,0,0,1,3,62,48,61,0,0,0,0,0,0,0,0,0,0,1,7,4,16,20,9,4,5,5,0
A8WN62,0,18,3,36,1,0,0,0,0,0,2,6,1,59,43,29,6,0,0,0,0,0,0,0,0,0,0,4,8,15,0,0,0,0,0,0
A8WQK3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,86,19,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8WRG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8WRV1,20,1,8,14,4,0,0,0,0,0,0,0,0,4,3,0,0,119.535,122,52.78,29,11,0,0,0,0,0,0,1,0,1,7,21,6,10,0
A8WS58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8WVU9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,45,36,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8WXF6,46,152,95,258,8,1,0,0,0,0,0,0,0,0,0,0,0,188,179,84,70,38,0,0,0,0,61,0,0,0,0,0,0,0,0,0
A8WXX7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8WYE4,0,25,27,30,0,2,0,0,0,0,0,12,0,35,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A8X0Z1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8X6H1,326,67,23,89,5,0,6,44,3,8,3,7,3,58,20,7,8,1141,975,440,237,119,0,0,0,0,0,2,0,2,144,329,352,192,503,0
A8X6H4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,174,85,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8X8C6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,51,8,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8XA58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8XGH1,0,106,101,101,0,0,0,0,0,0,0,1,0,5,7,9,0,0,0,0,0,0,0,0,0,0,21,1,1,0,3,6,3,0,0,0
A8XJL7,47,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,222,192,70,77,27.69,0,0,0,0,0,1,0,0,2,1,0,2,1,0
A8XJW8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,60,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8XJZ8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0
A8XKF2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,61,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8XPH5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8XQD5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8XV40,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,319,89,41,25.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8XW88,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8XWW4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,285,129,37,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8XXC7,0,8,10,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
A8XY95,0,0,4.838,2.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8XYW9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,21,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8XZJ9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8Y1P7,0,90,72,212,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,2,1,0,9,1,0
A8Y236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8Y3M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8Y4B2,0,92,101,131,0,0,0,0,0,11.667,0,0,10.352,22.784,13.887,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2.356,0,20.48,12.078,0
A8Y5H7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,119,65,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8YUS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8YVQ1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8YXM7,24,0,0,0,0,0,1,1,17,41,58,88,122,36,14,4,0,39,44,15,3,13,0,0,0,0,0,3,26,12,4,15,12,9,0,0
A8Z5V5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8ZXB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9A1T2,66,0,0,2,0,0,0,0,0,0,0,0,0,11,12,2,7,286.109,300.908,153.179,154.728,24,0,0,0,0,0,4,10,5,0,0,0,4,2,0
A9A3L9,5,26,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
A9AST0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9AWF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9B434,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,268,152,235,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9BCW6,0,0,0,0,0,0,0,2,0,0,0,4,0,10,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0
A9BD85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9BE84,0,36,28,77,0,0,0,0,0,0,0,0,0,3,4,1,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
A9BER7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9BEU2,28,59,49,122,2,0,2,3,11,61,37,57,76,145,79,68,0,86,76,45,24,5,0,0,0,0,29,90,166,98,44,159,119,124,112,0
A9BF03,0,243.76,163.894,219.517,10,0,0,0,0,0,0,1,0,21,17,8,9,0,0,0,0,0,0,0,0,0,32.206,0,0,0,0,0,0,0,0,0
A9BHB5,71,107,50,134,0,0,0,1,3,0,0,8,2,4,1,0,0,293,280,102,219,73,0,0,0,0,21,1,11,1,17,25,14,11,22,0
A9BJC1,89.259,42,40,114,0,0,0,0,3,6,1,1,2,7,2,0,0,322.906,355.647,162.738,82,34,0,0,0,0,8,0,1,0,5,2,1,4,11,0
A9BVK1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9CJC9,29,175,158.999,389,23,0,3,2,4,13,7,32,21,74,15,35,2,138,212,98,30,13,0,0,0,0,47,35,62,35,18,48,39,8,18,0
A9CPT4,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12,10,4,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
A9FGB8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,67,41,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9FJ48,5,0,0,0,0,0,0,4,15,30,25,23,27,147,51,49,0,21,27,15,0,15,0,0,0,0,0,22,42,21,58.731,85.708,54,39,49,0
A9IGI5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9IXE1,30.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.035,164.598,76.224,25.352,25.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9JRD8,0,35,26,36,0,0,0,0,0,14,2,13,4,10,6,5,5,0,0,0,0,0,0,0,0,0,5,0,0,1,8,1,0,0,0,0
A9JTH1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A9KG91,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9KHA0,0,0,0,0,0,0,0,3,0,0,0,0,1,27,7,17,2,0,0,0,0,0,0,0,0,0,0,7,2,22,22,28,19,19,20,0
A9KJH8,83,0,0,0,0,0,1,8,2,0,0,1,0,0,0,0,0,241,302,110,246,49,0,0,0,0,0,20,34,57,8,5,4,2,4,0
A9KK15,29,0,0,0,0,0,7,1,16,26,15,28,20,48,30,26,0,51,55,9,16,3,0,0,0,0,0,51,44,81,82,72,78,32,83,0
A9LIW2,0,39,65,165,0,0,5,35,74,631,88,435,508,69,33,21,2,0,0,0,0,0,0,0,0,0,4,222,405,139,119,299,618,254,854,0
A9LLI8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9LNK9,56,104,54,189.009,2,0,0,4,20,57,30.005,66,78,33,9,8,7,346,372,86,94,8,0,0,0,0,50,0,4,0,0,0,0,0,0,0
A9M752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9MJT5,0,72,40,110,2,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,1,0,1,1,0
A9MNH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9MPK6,0,5,12,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
